"PNuid_NLidu","Name_en","Nom_fr","Province","Latitude","Longitude"
4837,"Stonecliffe","Stonecliffe","ON",46.213457,-77.895266
4838,"Kiosk","Kiosk","ON",46.088209,-78.872894
4839,"Alderdale","Alderdale","ON",46.100278,-79.26111
4840,"Chiswick","Chiswick","ON",46.114166,-79.180556
4841,"Nipissing","Nipissing","ON",46.095834,-79.514445
4843,"Osceola","Osceola","ON",45.620277,-76.94639
4844,"Hopefield","Hopefield","ON",45.463611,-77.530277
4845,"Blakeney","Blakeney","ON",45.265834,-76.244445
4846,"Burnstown","Burnstown","ON",45.390569,-76.582257
4847,"Ashdad","Ashdad","ON",45.35,-76.751666
4848,"McDonald Corners","McDonald Corners","ON",44.958601,-76.5258
4849,"Lavant","Lavant","ON",45.062778,-76.651388
4850,"Clyde Forks","Clyde Forks","ON",45.131388,-76.676389
4851,"Middleville","Middleville","ON",45.097654,-76.396432
4852,"Wemyss","Wemyss","ON",44.869999,-76.385834
4853,"Glen Tay","Glen Tay","ON",44.882871,-76.30829
4854,"Balderson","Balderson","ON",44.951667,-76.327501
4855,"Fallbrook","Fallbrook","ON",44.957778,-76.391389
4856,"Sharbot Lake","Sharbot Lake","ON",44.775524,-76.686886
4857,"Maberly","Maberly","ON",44.836666,-76.539168
4858,"Arden","Arden","ON",44.720834,-76.924444
4859,"Long Lake","Long Lake","ON",44.691389,-76.763333
4860,"Tichborne","Tichborne","ON",44.663889,-76.677777
4861,"Parham","Parham","ON",44.656111,-76.717777
4862,"Plevna","Plevna","ON",44.963612,-76.9825
4863,"Cloyne","Cloyne","ON",44.817359,-77.186308
4864,"Northbrook","Northbrook","ON",44.73361,-77.158055
4865,"Flinton","Flinton","ON",44.689999,-77.210277
4866,"Kaladar","Kaladar","ON",44.648333,-77.121389
4867,"Verona","Verona","ON",44.483261,-76.695054
4868,"Piccadilly","Piccadilly","ON",44.525277,-76.690556
4869,"Harrowsmith","Harrowsmith","ON",44.405278,-76.664723
4870,"Sydenham","Sydenham","ON",44.408612,-76.595834
4871,"Perth Road","Perth Road","ON",44.468332,-76.491388
4872,"Tamworth","Tamworth","ON",44.4875,-76.993889
4873,"Newburgh","Newburgh","ON",44.329335,-76.87957
4874,"Odessa","Odessa","ON",44.276557,-76.720675
4875,"Yarker","Yarker","ON",44.372222,-76.770557
4876,"Enterprise","Enterprise","ON",44.460834,-76.87861
4877,"Napanee","Napanee","ON",44.247501,-76.953889
4878,"Selby","Selby","ON",44.299722,-76.982222
4879,"Lonsdale","Lonsdale","ON",44.274167,-77.125833
4880,"Deseronto","Deseronto","ON",44.196666,-77.050834
4881,"Bath","Bath","ON",44.182778,-76.776666
4882,"Inverary","Inverary","ON",44.388055,-76.473888
4883,"Battersea","Battersea","ON",44.432494,-76.383008
4884,"Kingston","Kingston","ON",44.236342,-76.50114
4885,"Amherstview","Amherstview","ON",44.222257,-76.649551
4886,"Aylesworth","Aylesworth","ON",44.284444,-76.54111
4887,"Codes Corner","Codes Corner","ON",44.298611,-76.423888
4888,"Marysville","Marysville","ON",44.193611,-76.437223
4889,"Eastview","Eastview","ON",44.259722,-76.381111
4890,"Willowbank","Willowbank","ON",44.323387,-76.218396
4891,"Ompah","Ompah","ON",45.008888,-76.837223
4892,"Mountain Grove","Mountain Grove","ON",44.735834,-76.845833
4893,"Ardoch","Ardoch","ON",44.929656,-76.907477
4894,"Harlowe","Harlowe","ON",44.796944,-77.083612
4895,"Actinolite","Actinolite","ON",44.543889,-77.326112
4896,"Tweed","Tweed","ON",44.477783,-77.312751
4897,"Madoc","Madoc","ON",44.504722,-77.47111
4898,"Thomasburg","Thomasburg","ON",44.391944,-77.347778
4899,"Eldorado","Eldorado","ON",44.587777,-77.519444
4900,"Bannockburn","Bannockburn","ON",44.643055,-77.550277
4901,"Millbridge","Millbridge","ON",44.689999,-77.599444
4902,"Deloro","Deloro","ON",44.511667,-77.623334
4903,"Marmora","Marmora","ON",44.484167,-77.680555
4904,"Havelock","Havelock","ON",44.434444,-77.882777
4905,"Norwood","Norwood","ON",44.383333,-77.977778
4906,"Campbellford","Campbellford","ON",44.307196,-77.796779
4907,"Hastings","Hastings","ON",44.30889,-77.961151
4908,"Stirling","Stirling","ON",44.296667,-77.548334
4909,"Frankford","Frankford","ON",44.201111,-77.597499
4910,"Belleville","Belleville","ON",44.170834,-77.382778
4911,"Trenton","Trenton","ON",44.110949,-77.57673
4912,"Brighton","Brighton","ON",44.040555,-77.7375
4913,"Wellington","Wellington","ON",43.952222,-77.350555
4914,"Bloomfield","Bloomfield","ON",43.985556,-77.231388
4915,"Picton","Picton","ON",44.006111,-77.143611
4916,"Shannonville","Shannonville","ON",44.194722,-77.228333
4917,"Demorestville","Demorestville","ON",44.084827,-77.207961
4918,"Mountain View","Mountain View","ON",44.075278,-77.368333
4919,"Consecon","Consecon","ON",43.996499,-77.520696
4920,"Milford","Milford","ON",43.934167,-77.091389
4921,"Sandhurst Shores","Sandhurst Shores","ON",44.124444,-76.886944
4922,"Marlbank","Marlbank","ON",44.434999,-77.092777
4923,"Coe Hill","Coe Hill","ON",44.861944,-77.836388
4924,"Gilmour","Gilmour","ON",44.822222,-77.611945
4925,"Gunter","Gunter","ON",44.881111,-77.543889
4926,"Paudash","Paudash","ON",44.991667,-77.968334
4927,"Cardiff","Cardiff","ON",44.999444,-78.013611
4928,"Detlor","Detlor","ON",45.033889,-77.735833
4929,"Gooderham","Gooderham","ON",44.905416,-78.378311
4930,"Victoria Place","Victoria Place","ON",44.481111,-78.518333
4931,"Bobcaygeon","Bobcaygeon","ON",44.5404573,-78.5463692
4932,"Lakefield","Lakefield","ON",44.424698,-78.268314
4933,"Youngs Point","Youngs Point","ON",44.488334,-78.238612
4934,"Burleigh Falls","Burleigh Falls","ON",44.562431,-78.212312
4936,"Youngstown","Youngstown","ON",44.397223,-78.405278
4937,"Bridgenorth","Bridgenorth","ON",44.382474,-78.380903
4938,"Peterborough","Peterborough","ON",44.301111,-78.333333
4939,"Omemee","Omemee","ON",44.300555,-78.561111
4940,"Millbrook","Millbrook","ON",44.150556,-78.449722
4941,"Warkworth","Warkworth","ON",44.200556,-77.88861
4942,"Roseneath","Roseneath","ON",44.193612,-78.056388
4945,"Harwood","Harwood","ON",44.135487,-78.17986
4946,"Gores Landing","Gores Landing","ON",44.115534,-78.233092
4947,"Warsaw","Warsaw","ON",44.428787,-78.136362
4948,"Keene","Keene","ON",44.240555,-78.1625
4949,"Lang","Lang","ON",44.273889,-78.170833
4950,"Mount Pleasant","Mount Pleasant","ON",44.26072,-78.495569
4951,"Bethany","Bethany","ON",44.182222,-78.567777
4952,"Pontypool","Pontypool","ON",44.100768,-78.627095
4953,"Orono","Orono","ON",43.979722,-78.617223
4954,"Newcastle Village","Newcastle Village","ON",43.917221,-78.589722
4955,"Bowmanville","Bowmanville","ON",43.911388,-78.687501
4956,"Hampton","Hampton","ON",43.970556,-78.743612
4957,"Burketon Station","Burketon Station","ON",44.053611,-78.793057
4958,"Blackstock","Blackstock","ON",44.109721,-78.819166
4959,"Port Hope","Port Hope","ON",43.959723,-78.295554
4960,"Bewdley","Bewdley","ON",44.085597,-78.323204
4961,"Cobourg","Cobourg","ON",43.963056,-78.164723
4962,"Grafton","Grafton","ON",43.992223,-78.023611
4963,"Camborne","Camborne","ON",44.037223,-78.219444
4964,"Precious Corners","Precious Corners","ON",44.010735,-78.199162
4965,"Creighton Heights","Creighton Heights","ON",44.017778,-78.146667
4966,"Garden Hill","Garden Hill","ON",44.056389,-78.402778
4967,"Elizabethville","Elizabethville","ON",44.0425,-78.463334
4968,"Fenella","Fenella","ON",44.15,-78.089167
4969,"Colborne","Colborne","ON",44.005833,-77.888056
4970,"Lakeport","Lakeport","ON",43.985001,-77.903334
4971,"Castleton","Castleton","ON",44.093333,-77.93861
4972,"Norham","Norham","ON",44.188055,-77.871667
4973,"Hilton","Hilton","ON",44.090279,-77.774167
4974,"Corbyville","Corbyville","ON",44.215833,-77.382778
4975,"Cannifton","Cannifton","ON",44.200555,-77.391666
4976,"Foxboro","Foxboro","ON",44.24611,-77.434444
4977,"Stockdale","Stockdale","ON",44.200181,-77.628932
4978,"Wallbridge","Wallbridge","ON",44.214167,-77.495277
4979,"Twelve O'Clock Point","Twelve O'Clock Point","ON",44.061667,-77.598333
4980,"Smithfield","Smithfield","ON",44.065,-77.679722
4981,"Plainfield","Plainfield","ON",44.290833,-77.348334
4982,"Spring Brook","Spring Brook","ON",44.400556,-77.612777
4983,"Ivanhoe","Ivanhoe","ON",44.394445,-77.470833
4984,"Queensborough","Queensborough","ON",44.5925,-77.413334
4985,"Roblin","Roblin","ON",44.379167,-77.02139
4986,"St. Ola","St. Ola","ON",44.853896,-77.604071
4987,"Steenburg Lake","Steenburg Lake","ON",44.826112,-77.699723
4988,"Apsley","Apsley","ON",44.755,-78.086668
4989,"Mississagua Landing","Mississagua Landing","ON",44.695834,-78.347222
4990,"Kinmount","Kinmount","ON",44.781652,-78.652421
4991,"Norland","Norland","ON",44.727499,-78.81361
4992,"Coboconk","Coboconk","ON",44.658334,-78.798611
4993,"Burnt River","Burnt River","ON",44.675,-78.697778
4994,"Fenelon Falls","Fenelon Falls","ON",44.5386,-78.735099
4995,"Sturgeon Point","Sturgeon Point","ON",44.470852,-78.700156
4996,"Lindsay","Lindsay","ON",44.355278,-78.743889
4997,"Woodville","Woodville","ON",44.398611,-78.989166
4998,"Greenhurst-Thurstonia","Greenhurst-Thurstonia","ON",44.469047,-78.655893
4999,"Keneden Park","Keneden Park","ON",44.35659,-78.503593
5000,"Oakwood","Oakwood","ON",44.332501,-78.878889
5001,"Manilla","Manilla","ON",44.308334,-78.988333
5002,"Cannington","Cannington","ON",44.349445,-79.040834
5003,"Sunderland","Sunderland","ON",44.263611,-79.065556
5004,"Beaverton","Beaverton","ON",44.430833,-79.152778
5005,"Orillia","Orillia","ON",44.610746,-79.422419
5006,"Lagoon City","Lagoon City","ON",44.546944,-79.208889
5008,"Buena Vista Park","Buena Vista Park","ON",44.713294,-79.381302
5009,"Cumberland Beach","Cumberland Beach","ON",44.702917,-79.388109
5010,"Coldwater","Coldwater","ON",44.709723,-79.641944
5011,"Victoria Road","Victoria Road","ON",44.596111,-78.938612
5012,"Atherley","Atherley","ON",44.601111,-79.361112
5013,"Port Perry","Port Perry","ON",44.103056,-78.947499
5014,"Mount Albert","Mount Albert","ON",44.134167,-79.305832
5015,"Bradford","Bradford","ON",44.115278,-79.565833
5016,"Uxbridge","Uxbridge","ON",44.108612,-79.121388
5017,"Claremont","Claremont","ON",43.9725,-79.129166
5018,"Greenbank","Greenbank","ON",44.152499,-79.015
5019,"Kendal","Kendal","ON",44.028333,-78.533333
5020,"Enniskillen","Enniskillen","ON",44.015555,-78.77
5021,"Raglan","Raglan","ON",44.0175,-78.927222
5022,"Ashburn","Ashburn","ON",44.002501,-78.995279
5023,"Brougham","Brougham","ON",43.918333,-79.107222
5024,"Newtonville","Newtonville","ON",43.939166,-78.4925
5025,"Vernonville","Vernonville","ON",44.0475,-77.984168
5026,"Stewart Hall","Stewart Hall","ON",44.228334,-78.321667
5027,"Janetville","Janetville","ON",44.216945,-78.725555
5028,"Caesarea","Caesarea","ON",44.154237,-78.824382
5029,"Scugog Point","Scugog Point","ON",44.179266,-78.792643
5030,"Port Darlington","Port Darlington","ON",43.89,-78.663888
5031,"Courtice","Courtice","ON",43.909044,-78.790136
5032,"Oshawa","Oshawa","ON",43.900555,-78.857222
5033,"Brooklin","Brooklin","ON",43.958333,-78.959723
5034,"Whitby","Whitby","ON",43.897837,-78.939233
5035,"Ajax","Ajax","ON",43.858334,-79.036389
5036,"Ballantrae","Ballantrae","ON",44.035555,-79.298612
5037,"Stouffville","Stouffville","ON",43.973334,-79.247223
5038,"Preston Lake","Preston Lake","ON",43.987223,-79.376389
5039,"Musselman's Lake","Musselman's Lake","ON",44.026944,-79.271111
5040,"Pickering","Pickering","ON",43.828049,-79.107962
5041,"Scarborough","Scarborough","ON",43.783263,-79.242236
5042,"North York","North York","ON",43.761945,-79.410279
5043,"York","York","ON",43.693334,-79.446944
5044,"Toronto","Toronto","ON",43.654858,-79.383218
5045,"Etobicoke","Etobicoke","ON",43.667075,-79.557305
5046,"Markham","Markham","ON",43.876389,-79.263334
5047,"Newmarket","Newmarket","ON",44.058055,-79.458335
5048,"Aurora","Aurora","ON",43.997499,-79.47
5049,"Brampton","Brampton","ON",43.688333,-79.760833
5050,"Bolton","Bolton","ON",43.878805,-79.738317
5051,"Nobleton","Nobleton","ON",43.902222,-79.652778
5052,"Vaughan","Vaughan","ON",43.852859,-79.535724
5053,"Woodbridge","Woodbridge","ON",43.782223,-79.596945
5054,"Richmond Hill","Richmond Hill","ON",43.872455,-79.426895
5055,"King City","King City","ON",43.929408,-79.52743
5056,"Caledon Village","Caledon Village","ON",43.8625,-79.994445
5057,"Caledon East","Caledon East","ON",43.869444,-79.866666
5058,"Palgrave","Palgrave","ON",43.948415,-79.834198
5059,"Inglewood","Inglewood","ON",43.795556,-79.93389
5060,"Alton","Alton","ON",43.859445,-80.06889
5061,"Sharon","Sharon","ON",44.102499,-79.438612
5062,"Holland Landing","Holland Landing","ON",44.097499,-79.488889
5063,"Goodwood","Goodwood","ON",44.035,-79.195832
5064,"Sandford","Sandford","ON",44.134722,-79.209445
5065,"Pickering Beach","Pickering Beach","ON",43.829723,-78.996389
5066,"Bramalea","Bramalea","ON",43.725,-79.717499
5067,"Acton","Acton","ON",43.631389,-80.038889
5068,"Georgetown","Georgetown","ON",43.646945,-79.91
5069,"Campbellville","Campbellville","ON",43.488056,-79.982222
5070,"Milton","Milton","ON",43.522397,-79.870379
5071,"Rockwood","Rockwood","ON",43.616691,-80.142282
5072,"Lincolnville","Lincolnville","ON",44.011944,-79.239444
5073,"Seagrave","Seagrave","ON",44.201944,-78.951112
5074,"Sonya","Sonya","ON",44.233056,-78.957501
5075,"Buckhorn","Buckhorn","ON",44.553055,-78.351111
5076,"Alpine Village","Alpine Village","ON",44.576388,-78.471944
5077,"Sandy Point","Sandy Point","ON",44.4875,-78.670556
5078,"Port Sydney","Port Sydney","ON",45.221111,-79.280834
5079,"Port Carling","Port Carling","ON",45.114355,-79.577032
5080,"Milford Bay","Milford Bay","ON",45.077255,-79.476006
5081,"MacTier","MacTier","ON",45.137777,-79.77111
5082,"Bala","Bala","ON",45.017499,-79.617223
5083,"Rosseau","Rosseau","ON",45.257777,-79.640832
5084,"Parry Sound","Parry Sound","ON",45.345656,-80.029532
5085,"Badger's Corners","Badger's Corners","ON",45.392499,-80.027221
5086,"Horseshoe Lake","Horseshoe Lake","ON",45.296111,-79.856945
5087,"Orrville","Orrville","ON",45.380834,-79.778334
5088,"McKellar","McKellar","ON",45.5075,-79.91861
5089,"Ahmic Harbour","Ahmic Harbour","ON",45.661389,-79.777499
5092,"Pointe au Baril Station","Pointe au Baril Station","ON",45.595,-80.371944
5093,"Stella","Stella","ON",44.170833,-76.699166
5094,"Camden East","Camden East","ON",44.332703,-76.830852
5095,"Morton","Morton","ON",44.537223,-76.1975
5096,"Charleston","Charleston","ON",44.575278,-75.997221
5097,"Blanchards Hill","Blanchards Hill","ON",44.783889,-76.099167
5098,"Ventnor","Ventnor","ON",44.890555,-75.519723
5099,"The Bush","The Bush","ON",44.572777,-76.206667
5100,"Kepler","Kepler","ON",44.348888,-76.571944
5101,"Centreville","Centreville","ON",44.406666,-76.905001
5102,"Strathcona","Strathcona","ON",44.308334,-76.904167
5103,"Read","Read","ON",44.309999,-77.202777
5104,"Zion Hill","Zion Hill","ON",44.295278,-77.416667
5105,"Halloway","Halloway","ON",44.291112,-77.461112
5106,"Batawa","Batawa","ON",44.172223,-77.596111
5107,"Spring Valley","Spring Valley","ON",44.059723,-77.745834
5108,"Gosport","Gosport","ON",44.021667,-77.719723
5109,"Lovett","Lovett","ON",44.038696,-77.658406
5110,"East Colborne","East Colborne","ON",44.010004,-77.869009
5111,"Bensfort Bridge","Bensfort Bridge","ON",44.205556,-78.2775
5112,"Cold Springs","Cold Springs","ON",44.065278,-78.209168
5113,"Viewlake","Viewlake","ON",44.212003,-78.76442
5114,"Nestleton Station","Nestleton Station","ON",44.140278,-78.793055
5115,"Epsom","Epsom","ON",44.094722,-79.0375
5116,"Manchester","Manchester","ON",44.079167,-78.980556
5117,"Dickson Hill","Dickson Hill","ON",43.943055,-79.277499
5118,"Vandorf","Vandorf","ON",44.001389,-79.391666
5119,"Pottageville","Pottageville","ON",43.991945,-79.623056
5120,"Schomberg","Schomberg","ON",44.0025,-79.680292
5121,"Bond Head","Bond Head","ON",44.089167,-79.676668
5122,"Alliston","Alliston","ON",44.153612,-79.864167
5123,"Beeton","Beeton","ON",44.0825,-79.786667
5124,"Tottenham","Tottenham","ON",44.023056,-79.804722
5125,"Everett","Everett","ON",44.191389,-79.940277
5126,"Angus","Angus","ON",44.319166,-79.878889
5127,"Borden","Borden","ON",44.280278,-79.894166
5128,"Baxter","Baxter","ON",44.245279,-79.838334
5129,"Lisle","Lisle","ON",44.267223,-79.978334
5130,"Glencairn","Glencairn","ON",44.299444,-80.019444
5131,"New Lowell","New Lowell","ON",44.358056,-79.975277
5132,"Creemore","Creemore","ON",44.327037,-80.101763
5133,"Stayner","Stayner","ON",44.419745,-80.088263
5134,"Avening","Avening","ON",44.310556,-80.072778
5135,"Singhampton","Singhampton","ON",44.351112,-80.2475
5136,"Collingwood","Collingwood","ON",44.495813,-80.215749
5137,"Minesing","Minesing","ON",44.4425,-79.841389
5138,"Phelpston","Phelpston","ON",44.517041,-79.8465
5139,"Elmvale","Elmvale","ON",44.583889,-79.866944
5140,"Midhurst","Midhurst","ON",44.446111,-79.727499
5141,"Anten Mills","Anten Mills","ON",44.485133,-79.821165
5142,"Nottawa","Nottawa","ON",44.458889,-80.2075
5143,"Mair Mills","Mair Mills","ON",44.498455,-80.281907
5144,"Wasaga Beach","Wasaga Beach","ON",44.485014,-80.047499
5145,"New Wasaga Beach","New Wasaga Beach","ON",44.557002,-79.985162
5146,"Wyevale","Wyevale","ON",44.653686,-79.925444
5147,"Ossossane Beach","Ossossane Beach","ON",44.676773,-79.981634
5148,"Balm Beach","Balm Beach","ON",44.698055,-80.000277
5149,"Deanlea Beach","Deanlea Beach","ON",44.613944,-79.989396
5150,"Woodland Beach","Woodland Beach","ON",44.582415,-79.985981
5151,"Edmore Beach","Edmore Beach","ON",44.594936,-80.001204
5152,"Perkinsfield","Perkinsfield","ON",44.706642,-79.97152
5153,"Barrie","Barrie","ON",44.378952,-79.702386
5154,"Cundles","Cundles","ON",44.405278,-79.703612
5155,"Painswick","Painswick","ON",44.358888,-79.6475
5156,"Stroud","Stroud","ON",44.326389,-79.619167
5157,"Thornton","Thornton","ON",44.270556,-79.723056
5158,"Cookstown","Cookstown","ON",44.190278,-79.701943
5159,"Churchill","Churchill","ON",44.253893,-79.60457
5160,"Fennell","Fennell","ON",44.213611,-79.588889
5161,"Simcoeside","Simcoeside","ON",44.483333,-79.471944
5162,"Shanty Bay","Shanty Bay","ON",44.413024,-79.582301
5163,"Big Bay Point","Big Bay Point","ON",44.400089,-79.5148339
5164,"Alcona","Alcona","ON",44.315,-79.546111
5165,"Bell Ewart","Bell Ewart","ON",44.271388,-79.541944
5166,"Shore Acres","Shore Acres","ON",44.231945,-79.533334
5167,"Roches Point","Roches Point","ON",44.270536,-79.494525
5168,"Sandy Cove Acres","Sandy Cove Acres","ON",44.353611,-79.552499
5169,"Kleinburg","Kleinburg","ON",43.840833,-79.623333
5170,"Willow Beach","Willow Beach","ON",44.306213,-79.41862
5171,"Island Grove","Island Grove","ON",44.297563,-79.464829
5172,"Filey Beach","Filey Beach","ON",44.313036,-79.405497
5173,"Franklin Beach","Franklin Beach","ON",44.31457,-79.384413
5174,"Sutton","Sutton","ON",44.305,-79.358056
5175,"Jacksons Point","Jacksons Point","ON",44.317526,-79.367237
5176,"Elmhurst Beach","Elmhurst Beach","ON",44.216666,-79.468334
5177,"Keswick","Keswick","ON",44.243611,-79.475834
5178,"Orchard Beach","Orchard Beach","ON",44.251373,-79.482541
5179,"Pefferlaw","Pefferlaw","ON",44.314722,-79.201667
5180,"Royal Beach","Royal Beach","ON",44.319236,-79.275701
5182,"Maple Beach","Maple Beach","ON",44.371359,-79.175971
5183,"Zephyr","Zephyr","ON",44.201388,-79.264722
5184,"Leaskdale","Leaskdale","ON",44.203055,-79.16
5185,"Siloam","Siloam","ON",44.084723,-79.230555
5186,"Brown Hill","Brown Hill","ON",44.2225,-79.329445
5187,"River Drive Park","River Drive Park","ON",44.128055,-79.507499
5188,"Lakeview","Lakeview","ON",44.445,-79.513612
5189,"Oro Lea Beach","Oro Lea Beach","ON",44.429444,-79.534445
5190,"Oro Park","Oro Park","ON",44.452223,-79.496667
5191,"Fergus Hill Estate","Fergus Hill Estate","ON",44.577777,-79.470832
5192,"Forest Home","Forest Home","ON",44.569444,-79.445278
5193,"Warminster","Warminster","ON",44.640277,-79.544999
5194,"Hillsdale","Hillsdale","ON",44.581112,-79.761945
5195,"Moonstone","Moonstone","ON",44.655556,-79.663611
5196,"Craighurst","Craighurst","ON",44.529166,-79.725555
5197,"Horseshoe Valley","Horseshoe Valley","ON",44.552777,-79.671945
5198,"Prices Corner","Prices Corner","ON",44.620695,-79.510096
5199,"Washago","Washago","ON",44.750278,-79.333055
5200,"Longford","Longford","ON",44.675834,-79.348333
5201,"Brechin","Brechin","ON",44.547221,-79.176945
5202,"Bayshore Village","Bayshore Village","ON",44.555369,-79.288146
5203,"Gamebridge","Gamebridge","ON",44.497629,-79.15381
5204,"Talbot","Talbot","ON",44.506738,-79.107787
5205,"Port Bolster","Port Bolster","ON",44.344758,-79.194229
5206,"Baywood Park","Baywood Park","ON",44.516667,-79.438055
5207,"Udora","Udora","ON",44.256237,-79.183208
5208,"Queensville","Queensville","ON",44.138611,-79.450278
5209,"Greenwood","Greenwood","ON",43.928333,-79.066112
5210,"Cedar Mills","Cedar Mills","ON",43.926945,-79.803054
5211,"Mono Mills","Mono Mills","ON",43.944445,-79.964445
5212,"Loretto","Loretto","ON",44.048611,-79.890834
5213,"Rosemont","Rosemont","ON",44.122499,-79.992499
5214,"Shelburne","Shelburne","ON",44.079794,-80.202757
5215,"Orangeville","Orangeville","ON",43.915278,-80.10861
5216,"Grand Valley","Grand Valley","ON",43.899722,-80.314446
5217,"Dundalk","Dundalk","ON",44.170277,-80.393612
5218,"Horning's Mills","Horning's Mills","ON",44.156667,-80.205279
5219,"Flesherton","Flesherton","ON",44.263055,-80.550556
5220,"Markdale","Markdale","ON",44.318333,-80.649168
5221,"Durham","Durham","ON",44.178056,-80.817501
5222,"Eugenia","Eugenia","ON",44.308967,-80.519927
5223,"Priceville","Priceville","ON",44.203833,-80.627714
5224,"Hanover","Hanover","ON",44.154444,-81.023334
5225,"Harriston","Harriston","ON",43.911944,-80.870278
5226,"Mount Forest","Mount Forest","ON",43.981667,-80.736666
5227,"Mildmay","Mildmay","ON",44.039444,-81.11861
5228,"Walkerton","Walkerton","ON",44.125834,-81.151389
5229,"Neustadt","Neustadt","ON",44.078889,-81.000556
5230,"Clifford","Clifford","ON",43.969166,-80.979166
5231,"Ayton","Ayton","ON",44.054445,-80.928333
5232,"Formosa","Formosa","ON",44.063055,-81.212777
5233,"Teeswater","Teeswater","ON",43.997778,-81.28611
5234,"Lake Rosalind","Lake Rosalind","ON",44.173334,-81.053056
5235,"Cargill","Cargill","ON",44.196112,-81.246945
5236,"Wingham","Wingham","ON",43.888334,-81.308888
5237,"Bluevale","Bluevale","ON",43.858436,-81.247381
5238,"Wroxeter","Wroxeter","ON",43.865277,-81.14861
5239,"Fordwich","Fordwich","ON",43.871389,-81.030833
5240,"Gorrie","Gorrie","ON",43.871389,-81.109166
5241,"Belgrave","Belgrave","ON",43.814166,-81.366666
5242,"Listowel","Listowel","ON",43.734167,-80.951945
5243,"Brussels","Brussels","ON",43.742778,-81.250833
5244,"Palmerston","Palmerston","ON",43.833056,-80.846666
5245,"Drayton","Drayton","ON",43.753524,-80.668718
5246,"Trowbridge","Trowbridge","ON",43.731666,-81.026944
5247,"Atwood","Atwood","ON",43.669166,-81.018888
5248,"Moorefield","Moorefield","ON",43.761388,-80.747223
5249,"Rothsay","Rothsay","ON",43.811944,-80.704723
5250,"Monkton","Monkton","ON",43.589166,-81.080555
5251,"Ethel","Ethel","ON",43.7225,-81.138055
5252,"Millbank","Millbank","ON",43.569723,-80.838055
5253,"Milverton","Milverton","ON",43.564999,-80.921111
5254,"Linwood","Linwood","ON",43.580278,-80.728333
5255,"Wellesley","Wellesley","ON",43.475278,-80.763611
5256,"Hawkesville","Hawkesville","ON",43.563334,-80.639166
5257,"Heidelberg","Heidelberg","ON",43.523056,-80.618334
5258,"St. Clements","St. Clements","ON",43.524168,-80.651667
5259,"Elmira","Elmira","ON",43.593334,-80.562501
5260,"St. Jacobs","St. Jacobs","ON",43.534722,-80.55389
5261,"Alma","Alma","ON",43.730277,-80.502221
5262,"Arthur","Arthur","ON",43.832777,-80.537779
5263,"Elora","Elora","ON",43.685,-80.427223
5264,"Fergus","Fergus","ON",43.703055,-80.379722
5265,"West Montrose","West Montrose","ON",43.588334,-80.481944
5266,"Hillsburgh","Hillsburgh","ON",43.793056,-80.142778
5267,"Erin","Erin","ON",43.769166,-80.066944
5268,"Belwood","Belwood","ON",43.791945,-80.322777
5269,"Waldemar","Waldemar","ON",43.889445,-80.279723
5270,"Tamarac Estates","Tamarac Estates","ON",43.933738,-80.000041
5271,"Guelph","Guelph","ON",43.542384,-80.240383
5272,"Morriston","Morriston","ON",43.448888,-80.115277
5273,"Conestogo","Conestogo","ON",43.541388,-80.504167
5274,"Waterloo","Waterloo","ON",43.472022,-80.530122
5275,"Kitchener","Kitchener","ON",43.451204,-80.488043
5276,"Baden","Baden","ON",43.4025,-80.668611
5277,"St. Agatha","St. Agatha","ON",43.435555,-80.630834
5278,"New Hamburg","New Hamburg","ON",43.378889,-80.710833
5279,"New Dundee","New Dundee","ON",43.351112,-80.536666
5280,"Cambridge","Cambridge","ON",43.397223,-80.311389
5281,"Hespeler","Hespeler","ON",43.433055,-80.307221
5282,"Preston","Preston","ON",43.395567,-80.348962
5283,"Galt","Galt","ON",43.355833,-80.310555
5284,"Branchton","Branchton","ON",43.309722,-80.260833
5285,"Clyde","Clyde","ON",43.384167,-80.228333
5286,"Orr's Lake","Orr's Lake","ON",43.359722,-80.360833
5287,"Breslau","Breslau","ON",43.475278,-80.4125
5288,"Maryhill","Maryhill","ON",43.533889,-80.39
5289,"Mannheim","Mannheim","ON",43.398056,-80.545279
5290,"Roseville","Roseville","ON",43.343055,-80.475555
5291,"Ayr","Ayr","ON",43.285556,-80.45
5292,"St. George","St. George","ON",43.245,-80.253334
5293,"Paris","Paris","ON",43.193334,-80.384722
5294,"Plattsville","Plattsville","ON",43.304445,-80.620832
5295,"Bright","Bright","ON",43.269722,-80.656667
5296,"Drumbo","Drumbo","ON",43.235833,-80.553333
5297,"Forest Estates","Forest Estates","ON",43.18111,-80.651945
5298,"Princeton","Princeton","ON",43.170944,-80.52741
5299,"Glen Morris","Glen Morris","ON",43.274722,-80.344444
5300,"Harrisburg","Harrisburg","ON",43.2325,-80.212778
5301,"Brantford","Brantford","ON",43.145526,-80.262866
5302,"Burford","Burford","ON",43.103056,-80.429445
5303,"Onondaga","Onondaga","ON",43.116111,-80.121944
5304,"Ohsweken","Ohsweken","ON",43.070299,-80.116799
5305,"Lynden","Lynden","ON",43.233611,-80.145834
5306,"Rockton","Rockton","ON",43.300556,-80.127222
5307,"Sheffield","Sheffield","ON",43.324166,-80.2075
5308,"Mount Hope","Mount Hope","ON",43.155555,-79.915277
